im looking for a moderately priced restaurant that serves;0;inform
i dont care;0;inform 
what is the phone number;3;request 
thank you good bye;4;thankyou 
can i have an expensive restaurant;0;inform 
the south;0;inform 
it doesnt matter;0;inform 
is there anything else;7;reqalts 
can i have the address;3;request 
thank you good bye;4;thankyou 
east part of town;0;inform 
dont care;0;inform 
expensive;0;inform 
phone number;3;request 
thank you good bye;4;thankyou 
south part of town;0;inform 
any;0;inform 
moderate;0;inform 
anything else;7;reqalts 
address;3;request 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant in the north part of town;0;inform 
i dont care;0;inform 
whats their phone number;3;request 
and their address;3;request 
thank you goodbye;4;thankyou 
im looking for scandinavian food;0;inform 
any part of town;0;inform 
yes;2;affirm 
cheap;0;inform 
scandanavian;0;inform 
im done thank you;4;thankyou 
okay;5;null 
okay good bye;6;bye 
can i have the venusian food;0;inform 
italian food in the south part of town;0;inform 
italian food in the south part of town;0;inform 
dont care;0;inform 
phone number;3;request 
the phone number;3;request 
the post code;3;request 
thank you;4;thankyou 
im looking for a restaurant in the west part of town that serves caribbean;0;inform 
how about indian food;7;reqalts 
what about indian food;7;reqalts 
whats the phone number;3;request 
thank you good bye;4;thankyou 
cheap restaurant;0;inform 
east;0;inform 
phone number;3;request 
ad;5;null 
address;3;request 
thank you good bye;4;thankyou 
expensive expensive;0;inform 
south;0;inform 
any;0;inform 
yes;2;affirm 
is there anything else;7;reqalts 
whats the address;3;request 
what is their address;3;request 
thank you good bye;4;thankyou 
unintelligible;5;null 
cheap restaurant in the west part of town;0;inform 
any type of food;0;inform 
whats the phone number;3;request 
thank you goodbye;4;thankyou 
i would like to find a restaurant;0;inform 
west;0;inform 
indian;0;inform 
is there anything else;7;reqalts 
and the phone number;3;request 
and the address;3;request 
thank you good bye;4;thankyou 
cheap restaurant in he north part of town;0;inform 
any;0;inform 
address;3;request 
phone number;3;request 
what type of venue;3;request 
thank you good bye;4;thankyou 
unintelligible;5;null 
unintelligible;5;null 
doesnt matter;0;inform 
does not matter;0;inform 
unintelligible;5;null 
unintelligible;5;null 
unintelligible;5;null 
unintelligible;5;null 
i dont care;0;inform 
brazilian;0;inform 
gastro pub;0;inform 
how about moderately priced;7;reqalts 
thank you good bye;4;thankyou 
noise;5;null 
looking for a moderately priced restaurant;0;inform 
serves british food;0;inform 
would like british food;0;inform 
north;0;inform 
the south;0;inform 
cough;5;null 
cough;5;null 
british;0;inform 
yes;2;affirm 
where is it;3;request 
what is the address;3;request 
what is the phone number;3;request 
thank you good bye;4;thankyou 
im looking for an expensive restaurant that serves english food;0;inform 
what about mediterranean food;0;inform 
what about mediterranean food;0;inform 
whats the address and phone number;3;request 
thank you good bye;4;thankyou 
im looking for a spanish restaurant;0;inform 
no spanish;8;negate 
im looking for a spanish food restaurant;0;inform 
yes;2;affirm 
any;0;inform 
no;8;negate 
no any area;8;negate 
no;8;negate 
what about other areas;0;inform 
what area;3;request 
what area;3;request 
what is the address;3;request 
what is the price range;3;request 
thank you good bye;4;thankyou 
i would like a cheap restaurant and it should;0;inform 
i would like a cheap restaurant it should serve ger;0;inform 
german food;0;inform 
noise;5;null 
how about european food;7;reqalts 
what type of food;3;request 
how about european food;7;reqalts 
okay;5;null 
what;5;null 
yes;2;affirm 
yeah;2;affirm 
okay;5;null 
how about portuguese food;7;reqalts 
may i have the address and phone number;3;request 
thank you;4;thankyou 
may i have the phone number;3;request 
perfect;2;affirm 
thank you;4;thankyou 
good bye;6;bye 
gastropub;0;inform 
any;0;inform 
yes;2;affirm 
gastropub;0;inform 
i dont care;0;inform 
address;3;request 
post code;3;request 
thank you good bye;4;thankyou 
moderately priced;0;inform 
west;0;inform 
any type;0;inform 
can i get the phone number;3;request 
and the address;3;request 
thank you good bye;4;thankyou 
i need a restaurant in the east part of town;0;inform 
traditional food;0;inform 
how about indian food;7;reqalts 
how about indian food;7;reqalts 
can i get the address;3;request 
can i get the phone number;3;request 
thank you good bye;4;thankyou 
restaurant indian restaurant;0;inform 
unintelligible;5;null 
polynesian food;0;inform 
mediterranean food;0;inform 
no in any area;8;negate 
mediterranean restaurant;0;inform 
no;8;negate 
a restaurant in;0;inform 
any area;0;inform 
i dont care;0;inform 
i dont care;0;inform 
whats the address;3;request 
whats the phone number;3;request 
whats the postcode;3;request 
thank you goodbye;4;thankyou 
i want to find a moderately priced restaurant and it should be in the;0;inform 
south;0;inform 
south part of town south;0;inform 
any;0;inform 
whats the address;3;request 
and the post code;3;request 
thank you good bye;4;thankyou 
breath im looking for a moderately priced restaurant in the east p;0;inform 
any;0;inform 
yes;2;affirm 
anything else;7;reqalts 
whats the phone number;3;request 
thank you goodbye;4;thankyou 
im looking for a cheap restaurant in the south part of town;0;inform 
south;0;inform 
south;0;inform 
south part;0;inform 
south;0;inform 
south;0;inform 
yes;2;affirm 
i dont care;0;inform 
can i have the address;3;request 
can i have the phone number;3;request 
can i have the post code;3;request 
thank you good bye;4;thankyou 
food;0;inform 
any area;0;inform 
seafood;0;inform 
whats the phone number and price range;3;request 
price range;3;request 
phone number;3;request 
thank you goodbye;4;thankyou 
noise;5;null 
looking for a place that serves whole worl;5;null 
what;5;null 
is there any serving vietnamese;0;inform 
what about vietnamese food;7;reqalts 
whats the addre;3;request 
thank you goodbye;4;thankyou 
im looking for world food;0;inform 
vietnamese food;0;inform 
what are the address;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in any area that serves austrian food;0;inform 
austrian food;0;inform 
how about mediterranean food;7;reqalts 
how about mediterranean food;7;reqalts 
yes;2;affirm 
yes;2;affirm 
can i get an address and phone number;3;request 
can i get a post code;3;request 
thank you good bye;4;thankyou 
ah can i find a unintelligible restaurant serving scotch food;0;inform 
ah scottish food;0;inform 
okay uh how bout british food;0;inform 
uh no im loo ah change it to british;8;negate 
ah how bout an expensive one;7;reqalts 
kay can i get their phone number please;3;request 
okay ah i think thatll do it thank you and goodbye;4;thankyou 
i need a moderately priced restaurant in the part of town;0;inform 
i dont care;0;inform 
whats the address;3;request 
whats the type of food;3;request 
thank you good bye;4;thankyou 
mexican food;0;inform 
cheap;0;inform 
vietnamese;0;inform 
phone number;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
i want to find a moderately priced restaurant that serves fusion food;0;inform 
how about chinese food;7;reqalts 
what about chinese food;7;reqalts 
does it serve chinese type of food;1;confirm 
chinese chinese;0;inform 
thank you good bye;4;thankyou 
ah yes can i get a restaurant that serves french food;2;affirm 
ah centre;0;inform 
ah yes that serves french food;2;affirm 
yes;2;affirm 
kay;11;ack 
ah whats the price ran;3;request 
okay and ah whats the price range;3;request 
okay and ah;11;ack 
what the addre;3;request 
kay;11;ack 
and ah;5;null 
kay;11;ack 
whats his addre;3;request 
kay um;11;ack 
thank you and goodbye;4;thankyou 
expensive restaurant east part of town;0;inform 
any type of food;0;inform 
expensive;0;inform 
price range;3;request 
expensive;0;inform 
expensive restaurant east part of town;0;inform 
expensive;0;inform 
phone number;3;request 
phone number;3;request 
type of food;3;request 
thank you good bye;4;thankyou 
i want an expensive restaurant serving european food;0;inform 
it doesnt matter;0;inform 
is there anything else;7;reqalts 
what is the phone number;3;request 
thank you good bye;4;thankyou 
im looking for an expensive restaurant in the east part of town;0;inform 
any food;0;inform 
anything house;7;reqalts 
may i have the phone number and post code;3;request 
can i have the post code;3;request 
thank you good bye;4;thankyou 
cheap;0;inform 
restaurant;0;inform 
dont care;0;inform 
unintelligible;5;null 
phone number;3;request 
post code;3;request 
thank you good bye;4;thankyou 
looking for an expensive restaurant that serves;0;inform 
any where;0;inform 
repeat that;10;repeat 
cantonese food;0;inform 
how about north american food;7;reqalts 
i need the phone number and post code;3;request 
thank you good bye;4;thankyou 
moderately priced restaurant;0;inform 
north;0;inform 
dont care;0;inform 
phone number;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
spanish restaurant;0;inform 
i dont care;0;inform 
i dont care;0;inform 
is there anything else;7;reqalts 
what is the address;3;request 
what is the address;3;request 
uh;5;null 
thank you good bye;4;thankyou 
im looking for a cheap restaurant serving russian food;0;inform 
uh what about chinese food;7;reqalts 
does it serve chinese food;1;confirm 
im looking for a cheap restaurant that serves;0;inform 
russian;0;inform 
type of food;3;request 
type of food;3;request 
im looking for a cheap restaurant that serves;0;inform 
chinese;0;inform 
